partido,campoId,local,visitante,resultado,fecha,deporte,wdDeporte,deporte_descripcion,deporte_imagen
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_432_18_2,https://example.org/partidos/campo/220,EQUIPO ACTIMEL,JUVEN GOLES,7-4,2015-03-21,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_432_11_2,https://example.org/partidos/campo/220,EQUIPO ACTIMEL,VESPA VELUTINA,2-4,2015-01-17,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_432_16_1,https://example.org/partidos/campo/220,EQUIPO ACTIMEL,FORTUNA,2-11,2015-02-28,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_432_5_3,https://example.org/partidos/campo/220,EQUIPO ACTIMEL,ABEJAS LMP,1-4,2014-11-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_432_6_4,https://example.org/partidos/campo/220,EQUIPO ACTIMEL,GURTUBAY,2-11,2014-11-22,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_4_1,https://example.org/partidos/campo/1637,MARISCOS RECIO,FULL TERRIER,2-2,2014-11-02,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_1_2,https://example.org/partidos/campo/40,MARISCOS RECIO,PEPUDOS,0-0,2014-10-12,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_18_3,https://example.org/partidos/campo/41,MARISCOS RECIO,JUGONES,1-0,2015-03-22,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_16_5,https://example.org/partidos/campo/1637,MARISCOS RECIO,BEBERTON 3.0,2-3,2015-03-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_12_1,https://example.org/partidos/campo/1637,MARISCOS RECIO,ROTTERDAN,0-2,2015-01-25,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_14_5,https://example.org/partidos/campo/41,MARISCOS RECIO,ATLETICO TSUNAMY,2-0,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_8_4,https://example.org/partidos/campo/1637,MARISCOS RECIO,MILAN CHUPAO,4-6,2014-12-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_162_6_2,https://example.org/partidos/campo/41,MARISCOS RECIO,LOCAL'S OLD GLORYS,2-0,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_water%20polo_583_2_4,https://example.org/partidos/campo/1972,WATERPOLO POZUELO,VAND'03 MIXTO,17-0,2014-11-23,water polo,http://www.wikidata.org/entity/Q7707,deporte acuático por equipos,http://commons.wikimedia.org/wiki/Special:FilePath/DFC%20Sete%20v%20FNC%20Douai%20Coupe%20de%20la%20Ligue%202014%20t144334.jpg
https://example.org/partidos/partido/JDM%20FINAL%20MADRID_water%20polo_32_5_4,https://example.org/partidos/campo/1972,WATERPOLO POZUELO,CN TRES CANTOS,3-22,2015-04-19,water polo,http://www.wikidata.org/entity/Q7707,deporte acuático por equipos,http://commons.wikimedia.org/wiki/Special:FilePath/DFC%20Sete%20v%20FNC%20Douai%20Coupe%20de%20la%20Ligue%202014%20t144334.jpg
https://example.org/partidos/partido/JDM%20FINAL%20MADRID_water%20polo_32_7_2,https://example.org/partidos/campo/285,WATERPOLO POZUELO,"REAL CANOE N.C. ""A""",3-24,2015-05-24,water polo,http://www.wikidata.org/entity/Q7707,deporte acuático por equipos,http://commons.wikimedia.org/wiki/Special:FilePath/DFC%20Sete%20v%20FNC%20Douai%20Coupe%20de%20la%20Ligue%202014%20t144334.jpg
https://example.org/partidos/partido/JDM%20FINAL%20MADRID_water%20polo_32_2_3,https://example.org/partidos/campo/1972,WATERPOLO POZUELO,CDN BOADILLA MASCULINO,4-4,2015-02-22,water polo,http://www.wikidata.org/entity/Q7707,deporte acuático por equipos,http://commons.wikimedia.org/wiki/Special:FilePath/DFC%20Sete%20v%20FNC%20Douai%20Coupe%20de%20la%20Ligue%202014%20t144334.jpg
https://example.org/partidos/partido/JDM%20GRUPO_water%20polo_583_6_2,https://example.org/partidos/campo/1720,WATERPOLO POZUELO,MAJADAHONDA COVIBAR,3-4,2015-01-11,water polo,http://www.wikidata.org/entity/Q7707,deporte acuático por equipos,http://commons.wikimedia.org/wiki/Special:FilePath/DFC%20Sete%20v%20FNC%20Douai%20Coupe%20de%20la%20Ligue%202014%20t144334.jpg
https://example.org/partidos/partido/JDM%20FINAL%20MADRID_water%20polo_32_3_2,https://example.org/partidos/campo/1720,WATERPOLO POZUELO,CUATRO CAMINOS-COVIVAR,5-7,2015-03-08,water polo,http://www.wikidata.org/entity/Q7707,deporte acuático por equipos,http://commons.wikimedia.org/wiki/Special:FilePath/DFC%20Sete%20v%20FNC%20Douai%20Coupe%20de%20la%20Ligue%202014%20t144334.jpg
https://example.org/partidos/partido/JDM%20GRUPO_water%20polo_583_4_3,https://example.org/partidos/campo/285,WATERPOLO POZUELO,"CLUB NAT. MADRID MOSCARDO ""C""",10-0,2014-12-14,water polo,http://www.wikidata.org/entity/Q7707,deporte acuático por equipos,http://commons.wikimedia.org/wiki/Special:FilePath/DFC%20Sete%20v%20FNC%20Douai%20Coupe%20de%20la%20Ligue%202014%20t144334.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_9_5,https://example.org/partidos/campo/1444,A.D. MADRID SUR A,TAJAMAR D,3-1,2015-01-31,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_15_8,https://example.org/partidos/campo/349,A.D. MADRID SUR A,C.DVALDEBERNARDO B,3-0,2015-03-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_11_6,https://example.org/partidos/campo/350,A.D. MADRID SUR A,TAJAMAR A,4-4,2015-02-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_5_3,https://example.org/partidos/campo/349,A.D. MADRID SUR A,C.DVALDEBERNARDO F,9-0,2014-12-20,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_1_1,https://example.org/partidos/campo/349,A.D. MADRID SUR A,C.DVALDEBERNARDO A,6-1,2014-11-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_7_4,https://example.org/partidos/campo/350,A.D. MADRID SUR A,C.DVALDEBERNARDO C,5-1,2015-01-17,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_13_7,https://example.org/partidos/campo/1443,A.D. MADRID SUR A,GSD VALLECAS,10-0,2015-02-28,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_400_3_2,https://example.org/partidos/campo/350,A.D. MADRID SUR A,TAJAMAR B,6-2,2014-11-29,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_333_8_1,https://example.org/partidos/campo/320,C. DE LOS MUCHACHOS,MATER AMABILIS B,1-2,2015-01-24,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_333_12_1,https://example.org/partidos/campo/320,C. DE LOS MUCHACHOS,VALLECAS 2012,5-0,2015-02-21,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_333_10_3,https://example.org/partidos/campo/320,C. DE LOS MUCHACHOS,TAJAMAR C,1-2,2015-02-07,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_333_6_2,https://example.org/partidos/campo/320,C. DE LOS MUCHACHOS,V.CERRO TOP-TEN,1-10,2015-01-10,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_333_14_2,https://example.org/partidos/campo/320,C. DE LOS MUCHACHOS,LOS LEONES,1-4,2015-03-07,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_333_2_4,https://example.org/partidos/campo/320,C. DE LOS MUCHACHOS,LICEO VERSALLES,0-6,2014-11-22,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_333_4_3,https://example.org/partidos/campo/320,C. DE LOS MUCHACHOS,MATER AMABILIS A,5-0,2014-12-13,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_9_3,https://example.org/partidos/campo/786,BIRRANDES,CEMEN,2-3,2015-02-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_8_2,https://example.org/partidos/campo/1231,BIRRANDES,SPORTING MADRID,0-0,2014-12-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_10_4,https://example.org/partidos/campo/1231,BIRRANDES,SPORTING CISNEROS,1-2,2015-01-11,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_6_5,https://example.org/partidos/campo/1231,BIRRANDES,BAVIERA F.C.,6-0,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_16_2,https://example.org/partidos/campo/787,BIRRANDES,COMETAPAS,3-4,2015-03-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_14_1,https://example.org/partidos/campo/1230,BIRRANDES,C.F DESCANSA,2-5,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_4_4,https://example.org/partidos/campo/1231,BIRRANDES,FENIX,2-1,2014-11-02,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_12_3,https://example.org/partidos/campo/1231,BIRRANDES,BALOTELLITUBBIES,2-3,2015-01-25,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_385_2_5,https://example.org/partidos/campo/1231,BIRRANDES,DRINK TEAM,4-3,2014-10-19,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_basketball_214_13_1,https://example.org/partidos/campo/15,ESPARTANAS,CD EL REBOTE,27-38,2015-03-13,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_214_7_2,https://example.org/partidos/campo/1956,ESPARTANAS,A.F.B.,33-30,2014-12-13,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_214_18_5,https://example.org/partidos/campo/15,ESPARTANAS,PIKA&RON,41-23,2015-03-21,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_214_17_1,https://example.org/partidos/campo/15,ESPARTANAS,QUIENTUVORETUVO,2-0,2015-03-14,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_214_5_4,https://example.org/partidos/campo/15,ESPARTANAS,ELECTROGENAS,16-24,2014-11-22,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_214_10_3,https://example.org/partidos/campo/1956,ESPARTANAS,ALDF,47-39,2015-01-17,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_214_2_3,https://example.org/partidos/campo/15,ESPARTANAS,SANJO,30-23,2014-10-25,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_718_9_3,https://example.org/partidos/campo/3,J. COSTA benj,M. UNAMUNO B,4-49,2015-02-07,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_718_6_6,https://example.org/partidos/campo/3,J. COSTA benj,J. COSTA C,12-52,2015-01-17,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_718_8_3,https://example.org/partidos/campo/3,J. COSTA benj,M. UNAMUNO -A-,2-0,2015-01-31,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_718_7_1,https://example.org/partidos/campo/3,J. COSTA benj,LA PALOMA,23-30,2015-01-24,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_953_5_1,https://example.org/partidos/campo/3,J. COSTA benj,M. UNAMUNO -A-,16-20,2015-04-18,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_718_1_3,https://example.org/partidos/campo/3,J. COSTA benj,SDO CORAZON,50-8,2014-11-15,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_953_3_3,https://example.org/partidos/campo/3,J. COSTA benj,SDO CORAZON,54-4,2015-03-14,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_718_3_2,https://example.org/partidos/campo/3,J. COSTA benj,J COSTA B,5-56,2014-11-29,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_minibasketball_718_10_2,https://example.org/partidos/campo/3,J. COSTA benj,SAN ALFONSO,26-16,2015-02-14,minibasketball,http://www.wikidata.org/entity/Q114049601,,
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_8_4,https://example.org/partidos/campo/1638,BABA CADABRA FINIDI ES LA CABRA,ATLETICO H G M,5-2,2014-12-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_6_2,https://example.org/partidos/campo/1630,BABA CADABRA FINIDI ES LA CABRA,RED DEVILS,3-6,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_18_3,https://example.org/partidos/campo/1630,BABA CADABRA FINIDI ES LA CABRA,SPARTAK DE AVILA,3-5,2015-03-22,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_12_1,https://example.org/partidos/campo/1638,BABA CADABRA FINIDI ES LA CABRA,MANDRAGORA,8-1,2015-01-25,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_1_2,https://example.org/partidos/campo/41,BABA CADABRA FINIDI ES LA CABRA,ZACARIAS F- 7,1-4,2014-10-12,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_14_5,https://example.org/partidos/campo/1630,BABA CADABRA FINIDI ES LA CABRA,COMPADRES - BAR SAN IGNACIO,1-2,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_16_5,https://example.org/partidos/campo/1638,BABA CADABRA FINIDI ES LA CABRA,ALUCHE CITY,2-4,2015-03-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_4_1,https://example.org/partidos/campo/1638,BABA CADABRA FINIDI ES LA CABRA,SPORTINGMATOZOIDE,3-1,2014-11-02,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_17_4,https://example.org/partidos/campo/498,CHUSTA 3.0,RCTVз. JUERGA,1-2,2015-03-08,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_12_2,https://example.org/partidos/campo/505,CHUSTA 3.0,GRAN GANGA,1-2,2015-01-25,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_10_5,https://example.org/partidos/campo/510,CHUSTA 3.0,NUMANCIA 2003,0-3,2015-01-11,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_2_1,https://example.org/partidos/campo/508,CHUSTA 3.0,AT. MANCHEGO,1-6,2014-10-19,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_7_4,https://example.org/partidos/campo/505,CHUSTA 3.0,CEBOLLITAS,0-1,2014-11-30,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_4_3,https://example.org/partidos/campo/510,CHUSTA 3.0,INTOCABLES,1-3,2014-11-02,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_15_3,https://example.org/partidos/campo/510,CHUSTA 3.0,REAL COGOLLO,0-4,2015-02-22,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_9_5,https://example.org/partidos/campo/568,CHUSTA 3.0,LOBOS CHAMAR.,2-8,2014-12-21,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_20_5_1,https://example.org/partidos/campo/568,CHUSTA 3.0,BEVERLY TRONAS,4-2,2014-11-16,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_11_1_2,https://example.org/partidos/campo/506,MOTOR. LEGANES,SK TELECOM,7-3,2014-11-15,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_11_9_4,https://example.org/partidos/campo/510,MOTOR. LEGANES,POPOTERLY,4-2,2015-02-07,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_11_14_4,https://example.org/partidos/campo/510,MOTOR. LEGANES,U.D CHAMARTIN,2-2,2015-03-14,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_11_12_3,https://example.org/partidos/campo/506,MOTOR. LEGANES,NEW AGE TEAM,9-1,2015-02-28,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
